Source,Target,weight,timeset
SGP,IDN,0.2386262229660433,"<[1962, 1963]>"
SGP,RUS,0.12614025708746932,"<[1962, 1963]>"
SLE,DEU,0.20751250616867942,"<[1962, 1963]>"
SLE,GBR,0.3214763287442733,"<[1962, 1963]>"
SLE,NLD,0.21585042034843807,"<[1962, 1963]>"
SLE,USA,0.22496582588614883,"<[1962, 1963]>"
SLV,DEU,0.31716784523415176,"<[1962, 1963]>"
SLV,JPN,0.20904100956737567,"<[1962, 1963]>"
SLV,USA,0.37389488601883514,"<[1962, 1963]>"
SOM,ITA,0.5962317582492066,"<[1962, 1963]>"
SOM,SAU,0.29973174988428525,"<[1962, 1963]>"
SPM,VEN,1.0,"<[1962, 1963]>"
SUR,CAN,0.07605451150006247,"<[1962, 1963]>"
SUR,DEU,0.06361628379335464,"<[1962, 1963]>"
SUR,NLD,0.06420846164910403,"<[1962, 1963]>"
SUR,USA,0.7004653019680676,"<[1962, 1963]>"
SWE,DEU,0.14928143847695236,"<[1962, 1963]>"
SWE,DNK,0.08428039064078097,"<[1962, 1963]>"
SWE,GBR,0.12675610028642803,"<[1962, 1963]>"
SWE,NLD,0.0566612358178566,"<[1962, 1963]>"
SWE,NOR,0.10299653975121298,"<[1962, 1963]>"
SWE,USA,0.06087788256443389,"<[1962, 1963]>"
SYR,DEU,0.12666073018553536,"<[1962, 1963]>"
SYR,DNK,0.054981850501356504,"<[1962, 1963]>"
SYR,FRA,0.14713208086978202,"<[1962, 1963]>"
SYR,ITA,0.14317003243284648,"<[1962, 1963]>"
SYR,NLD,0.32745267468555983,"<[1962, 1963]>"
TCD,BEL,0.11707641152000987,"<[1962, 1963]>"
TCD,FRA,0.5552736085945966,"<[1962, 1963]>"
TCD,GBR,0.050619792163845025,"<[1962, 1963]>"
TCD,NGA,0.12365966502436108,"<[1962, 1963]>"
TGO,BEL,0.0533184244357479,"<[1962, 1963]>"
TGO,FRA,0.4499420018417258,"<[1962, 1963]>"
TGO,GHA,0.20822335849848025,"<[1962, 1963]>"
TGO,USA,0.08083237339092411,"<[1962, 1963]>"
THA,DEU,0.08330585791498908,"<[1962, 1963]>"
THA,GBR,0.06161358962202948,"<[1962, 1963]>"
THA,HKG,0.13673302939262044,"<[1962, 1963]>"
THA,IDN,0.07207566015781769,"<[1962, 1963]>"
THA,JPN,0.17484460928877332,"<[1962, 1963]>"
THA,SGP,0.10362353628370292,"<[1962, 1963]>"
THA,USA,0.10440737136635525,"<[1962, 1963]>"
TLS,HKG,0.18862882758136382,"<[1962, 1963]>"
TLS,ITA,0.10762673320057217,"<[1962, 1963]>"
TLS,JPN,0.5876671344763692,"<[1962, 1963]>"
TTO,CAN,0.15389593363507773,"<[1962, 1963]>"
TTO,GBR,0.446633966355301,"<[1962, 1963]>"
TTO,USA,0.30444862679947277,"<[1962, 1963]>"
TUN,BEL,0.05075075872316556,"<[1962, 1963]>"
TUN,FRA,0.44304231751484,"<[1962, 1963]>"
TUN,GBR,0.06065291214137625,"<[1962, 1963]>"
TUN,ITA,0.1775559910511129,"<[1962, 1963]>"
TUN,NLD,0.10282201619903016,"<[1962, 1963]>"
TUR,DEU,0.19098476648094123,"<[1962, 1963]>"
TUR,GBR,0.09791453160934567,"<[1962, 1963]>"
TUR,ITA,0.14278198288143767,"<[1962, 1963]>"
TUR,LBN,0.05431534894938505,"<[1962, 1963]>"
TUR,USA,0.19203392857253257,"<[1962, 1963]>"
TWN,HKG,0.1048106429593544,"<[1962, 1963]>"
TWN,JPN,0.26344192661844107,"<[1962, 1963]>"
TWN,THA,0.05275543925460667,"<[1962, 1963]>"
TWN,USA,0.2311859015896912,"<[1962, 1963]>"
TWN,VNM,0.09330188745153668,"<[1962, 1963]>"
UGA,CAN,0.07030414739443973,"<[1962, 1963]>"
UGA,GBR,0.6244165655012031,"<[1962, 1963]>"
UGA,HKG,0.07808409220490162,"<[1962, 1963]>"
UGA,IND,0.09071261583208007,"<[1962, 1963]>"
UGA,JPN,0.05346199991820919,"<[1962, 1963]>"
URY,DEU,0.1196897307608443,"<[1962, 1963]>"
URY,FRA,0.07064261130875982,"<[1962, 1963]>"
URY,GBR,0.23318800172105006,"<[1962, 1963]>"
URY,ITA,0.06928831164702613,"<[1962, 1963]>"
URY,NLD,0.06929614075071297,"<[1962, 1963]>"
URY,USA,0.18241951939279974,"<[1962, 1963]>"
USA,CAN,0.19774551014947322,"<[1962, 1963]>"
USA,DEU,0.060663697253599554,"<[1962, 1963]>"
USA,GBR,0.06121782739407974,"<[1962, 1963]>"
USA,JPN,0.07345036354664256,"<[1962, 1963]>"
VEN,BRA,0.057313693411786666,"<[1962, 1963]>"
VEN,CAN,0.10808526959369205,"<[1962, 1963]>"
VEN,DEU,0.05588232091080989,"<[1962, 1963]>"
VEN,GBR,0.11060036269039823,"<[1962, 1963]>"
VEN,USA,0.46653875854093346,"<[1962, 1963]>"
VNM,DEU,0.13736994995104018,"<[1962, 1963]>"
VNM,FRA,0.39487986753314974,"<[1962, 1963]>"
VNM,GBR,0.16056571271404924,"<[1962, 1963]>"
VNM,HKG,0.050559931372448096,"<[1962, 1963]>"
VNM,JPN,0.06931507883110129,"<[1962, 1963]>"
VNM,USA,0.05680559426600516,"<[1962, 1963]>"
VUT,DEU,0.10581251671098181,"<[1962, 1963]>"
VUT,GBR,0.4409924830852227,"<[1962, 1963]>"
VUT,JPN,0.06925334810094982,"<[1962, 1963]>"
VUT,USA,0.21814693785054445,"<[1962, 1963]>"
VUT,VEN,0.05051592151092887,"<[1962, 1963]>"
WSM,DEU,0.13188813505435576,"<[1962, 1963]>"
WSM,GBR,0.3322544353717653,"<[1962, 1963]>"
WSM,NZL,0.43221088348662806,"<[1962, 1963]>"
WSM,USA,0.055052225557388715,"<[1962, 1963]>"
YEM,FRA,0.14658730572710554,"<[1962, 1963]>"
YEM,GBR,0.05651607486373586,"<[1962, 1963]>"
YEM,IND,0.22160899256394448,"<[1962, 1963]>"
YEM,ITA,0.19262980627124038,"<[1962, 1963]>"
YEM,JPN,0.3548175990906716,"<[1962, 1963]>"
ZAF,DEU,0.08833043998557,"<[1962, 1963]>"
ZAF,FRA,0.056736569027273434,"<[1962, 1963]>"
ZAF,GBR,0.2924565049285252,"<[1962, 1963]>"
ZAF,ITA,0.0663881662068187,"<[1962, 1963]>"
ZAF,JPN,0.10392192705668257,"<[1962, 1963]>"
ZAF,USA,0.2203329479806186,"<[1962, 1963]>"
AFG,DEU,0.1760985037793183,"<[1963, 1964]>"
AFG,GBR,0.13887950069163058,"<[1963, 1964]>"
AFG,IND,0.14269241668312166,"<[1963, 1964]>"
AFG,PAK,0.08190400473347573,"<[1963, 1964]>"
AFG,RUS,0.23095403234570705,"<[1963, 1964]>"
AFG,USA,0.15324651559007343,"<[1963, 1964]>"
AGO,DEU,0.10343545502302091,"<[1963, 1964]>"
AGO,NLD,0.19367990884577552,"<[1963, 1964]>"
AGO,PRT,0.2616584654199883,"<[1963, 1964]>"
AGO,USA,0.26509411837139435,"<[1963, 1964]>"
ALB,DEU,0.07361297093843872,"<[1963, 1964]>"
ALB,FRA,0.1080225501913557,"<[1963, 1964]>"
ALB,GHA,0.0801566077563484,"<[1963, 1964]>"
ALB,ITA,0.5608764906537227,"<[1963, 1964]>"
ALB,PAK,0.13157083474864315,"<[1963, 1964]>"
ARG,BRA,0.0585996839579816,"<[1963, 1964]>"
ARG,DEU,0.0871000859741279,"<[1963, 1964]>"
ARG,FRA,0.05294538263300064,"<[1963, 1964]>"
ARG,GBR,0.1570260067631125,"<[1963, 1964]>"
ARG,ITA,0.15095094327621655,"<[1963, 1964]>"
ARG,NLD,0.09419483834397979,"<[1963, 1964]>"
ARG,USA,0.10050247361359364,"<[1963, 1964]>"
AUS,CHN,0.07766426229393815,"<[1963, 1964]>"
AUS,FRA,0.05431003938020693,"<[1963, 1964]>"
AUS,GBR,0.19634706709125543,"<[1963, 1964]>"
AUS,JPN,0.1782182728694462,"<[1963, 1964]>"
AUS,NZL,0.05711542851995414,"<[1963, 1964]>"
AUS,USA,0.1209644551842539,"<[1963, 1964]>"
AUT,CHE,0.07215764782446446,"<[1963, 1964]>"
AUT,DEU,0.28842473665823715,"<[1963, 1964]>"
AUT,ITA,0.17272818997262576,"<[1963, 1964]>"
AUT,RUS,0.05006259986576891,"<[1963, 1964]>"
BDI,BEL,0.9313236476790111,"<[1963, 1964]>"
BEL,DEU,0.1930882803673199,"<[1963, 1964]>"
BEL,FRA,0.15127352763068563,"<[1963, 1964]>"
BEL,GBR,0.053633507161629373,"<[1963, 1964]>"
BEL,ITA,0.05325501401924615,"<[1963, 1964]>"
BEL,NLD,0.22663236312328214,"<[1963, 1964]>"
BEL,USA,0.08849455567095034,"<[1963, 1964]>"
BEN,FRA,0.6644947064229703,"<[1963, 1964]>"
BEN,NLD,0.1467892131157202,"<[1963, 1964]>"
BFA,CIV,0.06580229071206951,"<[1963, 1964]>"
BFA,FRA,0.18400045303987714,"<[1963, 1964]>"
BFA,GHA,0.6193049282390088,"<[1963, 1964]>"
BGR,AUT,0.052768413244865295,"<[1963, 1964]>"
BGR,DEU,0.2268763663319087,"<[1963, 1964]>"
BGR,FRA,0.09851352875449913,"<[1963, 1964]>"
BGR,GBR,0.07851837503047315,"<[1963, 1964]>"
BGR,ITA,0.19183013989526,"<[1963, 1964]>"
BHR,AUS,0.06379636952750281,"<[1963, 1964]>"
BHR,GBR,0.41187079038677415,"<[1963, 1964]>"
BHR,IND,0.0805850724563731,"<[1963, 1964]>"
BHR,KHM,0.10500975864884173,"<[1963, 1964]>"
BHR,PHL,0.1946231758342688,"<[1963, 1964]>"
BHS,USA,0.877755059537751,"<[1963, 1964]>"
BMU,CHL,0.05025972367422981,"<[1963, 1964]>"
BMU,GBR,0.3691219281673935,"<[1963, 1964]>"
BMU,NLD,0.2770090339148555,"<[1963, 1964]>"
BMU,USA,0.1424310394159237,"<[1963, 1964]>"
BOL,DEU,0.06994697448563027,"<[1963, 1964]>"
BOL,GBR,0.5493921880889266,"<[1963, 1964]>"
BOL,USA,0.24388669342319236,"<[1963, 1964]>"
BRA,DEU,0.09675958246560964,"<[1963, 1964]>"
BRA,FRA,0.05103267650671112,"<[1963, 1964]>"
BRA,GBR,0.05018929398808115,"<[1963, 1964]>"
BRA,ITA,0.05144611367245685,"<[1963, 1964]>"
BRA,NLD,0.056915836507697166,"<[1963, 1964]>"
BRA,USA,0.3674190674165448,"<[1963, 1964]>"
BRB,CAN,0.09175483675441365,"<[1963, 1964]>"
BRB,GBR,0.8098327441478874,"<[1963, 1964]>"
BRB,USA,0.06367431197374829,"<[1963, 1964]>"
BRN,AUS,0.48750961285102357,"<[1963, 1964]>"
BRN,DEU,0.4135096175146262,"<[1963, 1964]>"
BRN,SGP,0.08064936003712228,"<[1963, 1964]>"
CAF,FRA,0.4956527866745563,"<[1963, 1964]>"
CAF,ISR,0.26603295033231694,"<[1963, 1964]>"
CAF,USA,0.19636372054544446,"<[1963, 1964]>"
CAN,GBR,0.14540870012716486,"<[1963, 1964]>"
CAN,USA,0.5677027547827215,"<[1963, 1964]>"
CHE,DEU,0.16996905012277036,"<[1963, 1964]>"
CHE,FRA,0.09052714437626773,"<[1963, 1964]>"
CHE,GBR,0.06868847516111627,"<[1963, 1964]>"
CHE,ITA,0.09256601330834102,"<[1963, 1964]>"
CHE,USA,0.09627928373588425,"<[1963, 1964]>"
CHL,BRA,0.05078983316240163,"<[1963, 1964]>"
CHL,DEU,0.1505791814559074,"<[1963, 1964]>"
CHL,GBR,0.12610693504659987,"<[1963, 1964]>"
CHL,JPN,0.09782404468485734,"<[1963, 1964]>"
CHL,USA,0.3350876121090655,"<[1963, 1964]>"
CHN,DEU,0.05394912059589065,"<[1963, 1964]>"
CHN,GBR,0.0681317077131127,"<[1963, 1964]>"
CHN,HKG,0.37318085255916117,"<[1963, 1964]>"
CHN,JPN,0.10115186495494038,"<[1963, 1964]>"
CHN,SGP,0.09159687738466576,"<[1963, 1964]>"
CIV,DEU,0.1080200246812914,"<[1963, 1964]>"
CIV,FRA,0.46793266862276883,"<[1963, 1964]>"
CIV,ITA,0.08801613938946874,"<[1963, 1964]>"
CIV,USA,0.12407043910882508,"<[1963, 1964]>"
CMR,DEU,0.08777451394357945,"<[1963, 1964]>"
CMR,FRA,0.47641429819958847,"<[1963, 1964]>"
CMR,GBR,0.10975750678370469,"<[1963, 1964]>"
CMR,NLD,0.15218502878157333,"<[1963, 1964]>"
COD,BEL,0.47152600448980836,"<[1963, 1964]>"
COD,DEU,0.08119805770246685,"<[1963, 1964]>"
COD,FRA,0.08808975355407798,"<[1963, 1964]>"
COD,ITA,0.0989925098255047,"<[1963, 1964]>"
COD,USA,0.15556390263058995,"<[1963, 1964]>"
COG,BEL,0.24317876117624956,"<[1963, 1964]>"
COG,DEU,0.3333230251414342,"<[1963, 1964]>"
COG,FRA,0.16114269148329263,"<[1963, 1964]>"
COG,NLD,0.07270881334835816,"<[1963, 1964]>"
COL,DEU,0.16121288032435815,"<[1963, 1964]>"
COL,NLD,0.05465304016717727,"<[1963, 1964]>"
COL,USA,0.5210900471451918,"<[1963, 1964]>"
COM,MDG,1.0,"<[1963, 1964]>"
CRI,CAN,0.07871504579176501,"<[1963, 1964]>"
CRI,DEU,0.20544459154542138,"<[1963, 1964]>"
CRI,USA,0.4847562512503502,"<[1963, 1964]>"
CUB,CAN,0.05203256940211218,"<[1963, 1964]>"
CUB,ESP,0.09145686533769067,"<[1963, 1964]>"
CUB,GBR,0.14631497301700142,"<[1963, 1964]>"
CUB,ITA,0.15913352115759363,"<[1963, 1964]>"
CUB,JPN,0.09564834827019446,"<[1963, 1964]>"
CUB,MAR,0.11311932546287967,"<[1963, 1964]>"
CUB,NLD,0.10956252317964464,"<[1963, 1964]>"
CYP,DEU,0.1896823499459185,"<[1963, 1964]>"
CYP,GBR,0.472943391837552,"<[1963, 1964]>"
CYP,ITA,0.08324872262776661,"<[1963, 1964]>"
DEU,AUT,0.05084381257965675,"<[1963, 1964]>"
DEU,BEL,0.07194997654148017,"<[1963, 1964]>"
DEU,CHE,0.07162454502400185,"<[1963, 1964]>"
DEU,FRA,0.11234634834852963,"<[1963, 1964]>"
DEU,ITA,0.09646712203979287,"<[1963, 1964]>"
DEU,NLD,0.09919142911747321,"<[1963, 1964]>"
DEU,SWE,0.05197432534989935,"<[1963, 1964]>"
DEU,USA,0.07394960319019478,"<[1963, 1964]>"
DJI,GBR,0.18627380219500286,"<[1963, 1964]>"
DJI,NLD,0.558731186447874,"<[1963, 1964]>"
DJI,USA,0.25499501135712316,"<[1963, 1964]>"
DNK,DEU,0.18387838736794676,"<[1963, 1964]>"
DNK,GBR,0.23683130478903092,"<[1963, 1964]>"
DNK,ITA,0.053787865033083665,"<[1963, 1964]>"
DNK,NOR,0.06205503071163432,"<[1963, 1964]>"
DNK,SWE,0.10580682335156966,"<[1963, 1964]>"
DNK,USA,0.06773718589710266,"<[1963, 1964]>"
DOM,USA,0.7901452973396605,"<[1963, 1964]>"
DZA,DEU,0.09386420685902998,"<[1963, 1964]>"
DZA,FRA,0.7587386462689572,"<[1963, 1964]>"
ECU,DEU,0.1606491242814278,"<[1963, 1964]>"
ECU,JPN,0.15430419321647576,"<[1963, 1964]>"
ECU,USA,0.42625304585531104,"<[1963, 1964]>"
EGY,DEU,0.13185380918104528,"<[1963, 1964]>"
EGY,FRA,0.060356780880187526,"<[1963, 1964]>"
EGY,GBR,0.09478291969720262,"<[1963, 1964]>"
EGY,IND,0.12678418825536772,"<[1963, 1964]>"
EGY,ITA,0.15118270263758304,"<[1963, 1964]>"
EGY,JPN,0.07271117183564384,"<[1963, 1964]>"
EGY,USA,0.08575822518719492,"<[1963, 1964]>"
ESP,DEU,0.1552343868345898,"<[1963, 1964]>"
ESP,FRA,0.12498827386079121,"<[1963, 1964]>"
ESP,GBR,0.20011833302439036,"<[1963, 1964]>"
ESP,ITA,0.08569581693239317,"<[1963, 1964]>"
ESP,USA,0.10121210421347059,"<[1963, 1964]>"
ETH,DEU,0.0793229137085074,"<[1963, 1964]>"
ETH,GBR,0.06501002000957538,"<[1963, 1964]>"
ETH,ITA,0.12934895876123648,"<[1963, 1964]>"
ETH,JPN,0.0670623242271533,"<[1963, 1964]>"
ETH,USA,0.42878205363694794,"<[1963, 1964]>"
FIN,DEU,0.1313335146223344,"<[1963, 1964]>"
FIN,FRA,0.05124754380398858,"<[1963, 1964]>"
FIN,GBR,0.22233147966280736,"<[1963, 1964]>"
FIN,NLD,0.0632177488082336,"<[1963, 1964]>"
FIN,RUS,0.16020298959537874,"<[1963, 1964]>"
FIN,USA,0.05229932836258162,"<[1963, 1964]>"
FJI,CAN,0.18616521991996654,"<[1963, 1964]>"
FJI,GBR,0.7206351217361847,"<[1963, 1964]>"
FRA,BEL,0.09413139010684404,"<[1963, 1964]>"
FRA,CHE,0.0591375191579133,"<[1963, 1964]>"
FRA,DEU,0.1713530401173039,"<[1963, 1964]>"
FRA,DZA,0.06643570668651123,"<[1963, 1964]>"
FRA,ITA,0.09648682508049385,"<[1963, 1964]>"
FRA,USA,0.05390874044311805,"<[1963, 1964]>"
GAB,DEU,0.1509582377136242,"<[1963, 1964]>"
GAB,FRA,0.49963693225524203,"<[1963, 1964]>"
GAB,NLD,0.060336279239260736,"<[1963, 1964]>"
GAB,USA,0.11562731720656479,"<[1963, 1964]>"
GBR,AUS,0.05940675089592715,"<[1963, 1964]>"
GBR,DEU,0.05995149152650519,"<[1963, 1964]>"
GBR,USA,0.09143439134159999,"<[1963, 1964]>"
GHA,DEU,0.1381054701559622,"<[1963, 1964]>"
GHA,GBR,0.2075764335496707,"<[1963, 1964]>"
GHA,ITA,0.07921768825298071,"<[1963, 1964]>"
GHA,NLD,0.08216446007371582,"<[1963, 1964]>"
GHA,RUS,0.07631874124442753,"<[1963, 1964]>"
GHA,USA,0.1797498712713621,"<[1963, 1964]>"
GIN,AUT,0.06164782870208904,"<[1963, 1964]>"
GIN,CAN,0.057252962939043535,"<[1963, 1964]>"
GIN,CMR,0.20789730678413082,"<[1963, 1964]>"
GIN,DEU,0.1484327785828658,"<[1963, 1964]>"
GIN,FRA,0.19912863475692544,"<[1963, 1964]>"
GIN,NOR,0.19738154402735922,"<[1963, 1964]>"
GLP,FRA,0.7150196178526576,"<[1963, 1964]>"
GLP,USA,0.2551768415862636,"<[1963, 1964]>"
GMB,GBR,0.23607922712370857,"<[1963, 1964]>"
GMB,ITA,0.6159662152870307,"<[1963, 1964]>"
GMB,TGO,0.08144033143517898,"<[1963, 1964]>"
GNB,DEU,0.08205296217632971,"<[1963, 1964]>"
GNB,NLD,0.094517124336592,"<[1963, 1964]>"
GNB,PRT,0.6447262237307728,"<[1963, 1964]>"
GNB,USA,0.12769798471253577,"<[1963, 1964]>"
GNQ,CMR,0.12322668804913763,"<[1963, 1964]>"
GNQ,DEU,0.10087256379569982,"<[1963, 1964]>"
GNQ,GBR,0.06937547749383477,"<[1963, 1964]>"
GNQ,NLD,0.5552618479981376,"<[1963, 1964]>"
GNQ,USA,0.15126342266319012,"<[1963, 1964]>"
GRC,DEU,0.23254889393959488,"<[1963, 1964]>"
GRC,GBR,0.09922977001500827,"<[1963, 1964]>"
GRC,ITA,0.0726815730693946,"<[1963, 1964]>"
GRC,RUS,0.08642179701655094,"<[1963, 1964]>"
GRC,USA,0.13218666199273757,"<[1963, 1964]>"
GTM,DEU,0.15233013119074992,"<[1963, 1964]>"
GTM,JPN,0.10509649575457196,"<[1963, 1964]>"
GTM,SLV,0.07899682685977152,"<[1963, 1964]>"
GTM,USA,0.4007862059865774,"<[1963, 1964]>"
GUY,CAN,0.29210943964050723,"<[1963, 1964]>"
GUY,GBR,0.3514260564906533,"<[1963, 1964]>"
GUY,USA,0.1905948167135487,"<[1963, 1964]>"
HKG,DEU,0.05522473000970597,"<[1963, 1964]>"
HKG,GBR,0.22649384300176242,"<[1963, 1964]>"
HKG,USA,0.22361598069410912,"<[1963, 1964]>"
HND,CAN,0.08176580472114009,"<[1963, 1964]>"
HND,DEU,0.11496285086241768,"<[1963, 1964]>"
HND,SLV,0.14211995161510727,"<[1963, 1964]>"
HND,USA,0.4460166910733706,"<[1963, 1964]>"
HTI,BEL,0.058540897352015724,"<[1963, 1964]>"
HTI,FRA,0.07231288354271324,"<[1963, 1964]>"
HTI,ITA,0.09549136101212735,"<[1963, 1964]>"
HTI,JPN,0.0778639775531958,"<[1963, 1964]>"
HTI,USA,0.5471592203138822,"<[1963, 1964]>"
HUN,AUT,0.10780793693696239,"<[1963, 1964]>"
HUN,DEU,0.1990544113506105,"<[1963, 1964]>"
HUN,GBR,0.05660254589157058,"<[1963, 1964]>"
HUN,ITA,0.17418760016834858,"<[1963, 1964]>"
IDN,AUS,0.06514577571916944,"<[1963, 1964]>"
IDN,DEU,0.06565164540586545,"<[1963, 1964]>"
IDN,GBR,0.05081791632917224,"<[1963, 1964]>"
IDN,JPN,0.11965723850948998,"<[1963, 1964]>"
IDN,SGP,0.31565836249379836,"<[1963, 1964]>"
IDN,USA,0.18329063937697615,"<[1963, 1964]>"
IND,GBR,0.2414666674462479,"<[1963, 1964]>"
IND,JPN,0.07704691892207931,"<[1963, 1964]>"
IND,RUS,0.07371481407425073,"<[1963, 1964]>"
IND,USA,0.177438893353253,"<[1963, 1964]>"
IRL,GBR,0.7980138808356388,"<[1963, 1964]>"
IRL,USA,0.07455291687825917,"<[1963, 1964]>"
IRN,BEL,0.059772001560167265,"<[1963, 1964]>"
IRN,DEU,0.21990444913636595,"<[1963, 1964]>"
IRN,GBR,0.09741631098069901,"<[1963, 1964]>"
IRN,IND,0.05544658062028837,"<[1963, 1964]>"
IRN,JPN,0.10175297858218847,"<[1963, 1964]>"
IRN,USA,0.0731763751244097,"<[1963, 1964]>"
IRQ,DEU,0.1005396659425812,"<[1963, 1964]>"
IRQ,FRA,0.18236057095273145,"<[1963, 1964]>"
IRQ,GBR,0.18480155603743287,"<[1963, 1964]>"
IRQ,ITA,0.16053744682445076,"<[1963, 1964]>"
ISL,DEU,0.12006560719154384,"<[1963, 1964]>"
ISL,GBR,0.19614082986450618,"<[1963, 1964]>"
ISL,RUS,0.11324065262733865,"<[1963, 1964]>"
ISL,SWE,0.06821831512337284,"<[1963, 1964]>"
ISL,USA,0.1517160157963052,"<[1963, 1964]>"
ISR,BEL,0.06173116840633369,"<[1963, 1964]>"
ISR,CHE,0.06499789235610447,"<[1963, 1964]>"
ISR,DEU,0.11356758173784294,"<[1963, 1964]>"
ISR,GBR,0.16208507185562326,"<[1963, 1964]>"
ISR,NLD,0.05170770007087891,"<[1963, 1964]>"
ISR,USA,0.15140965838050358,"<[1963, 1964]>"
ITA,CHE,0.06224350671196168,"<[1963, 1964]>"
ITA,DEU,0.19686430490056725,"<[1963, 1964]>"
ITA,FRA,0.11053024163251515,"<[1963, 1964]>"
ITA,GBR,0.05506049779703781,"<[1963, 1964]>"
ITA,USA,0.1035324773986741,"<[1963, 1964]>"
JAM,CAN,0.19314483163882964,"<[1963, 1964]>"
JAM,GBR,0.3234802418503058,"<[1963, 1964]>"
JAM,USA,0.385017027179699,"<[1963, 1964]>"
JOR,FRA,0.05789738617945446,"<[1963, 1964]>"
JOR,GBR,0.14606681785626488,"<[1963, 1964]>"
JOR,IND,0.22858356063210164,"<[1963, 1964]>"
JOR,IRQ,0.3872102539325436,"<[1963, 1964]>"
JOR,ITA,0.12633221200456762,"<[1963, 1964]>"
JOR,LKA,0.05390976939506779,"<[1963, 1964]>"
JPN,USA,0.2948400165511259,"<[1963, 1964]>"
KEN,DEU,0.16234164045309016,"<[1963, 1964]>"
KEN,GBR,0.22820094355543974,"<[1963, 1964]>"
KEN,NLD,0.05237228086181821,"<[1963, 1964]>"
KEN,USA,0.2834021329277711,"<[1963, 1964]>"
KHM,FRA,0.14305452396946133,"<[1963, 1964]>"
KHM,HKG,0.16490084956034848,"<[1963, 1964]>"
KHM,JPN,0.051301624835110124,"<[1963, 1964]>"
KHM,NER,0.07680648532746136,"<[1963, 1964]>"
KHM,SEN,0.060236649950499765,"<[1963, 1964]>"
KHM,SGP,0.15654947556026969,"<[1963, 1964]>"
KHM,USA,0.08809349589508965,"<[1963, 1964]>"
KOR,HKG,0.10376353326834806,"<[1963, 1964]>"
KOR,JPN,0.3226286173878638,"<[1963, 1964]>"
KOR,USA,0.2654135379627571,"<[1963, 1964]>"
KOR,VNM,0.14740461142045594,"<[1963, 1964]>"
KWT,FRA,0.09325674180540436,"<[1963, 1964]>"
KWT,GBR,0.2615970499146756,"<[1963, 1964]>"
KWT,ITA,0.12127021591736335,"<[1963, 1964]>"
KWT,JPN,0.22082322686540992,"<[1963, 1964]>"
KWT,NLD,0.0779105848201223,"<[1963, 1964]>"
LAO,SGP,0.6160250938786643,"<[1963, 1964]>"
LAO,THA,0.38397490612133567,"<[1963, 1964]>"
LBN,DEU,0.06015867346389413,"<[1963, 1964]>"
LBN,GBR,0.1259943085451819,"<[1963, 1964]>"
LBN,IRQ,0.06489998469428165,"<[1963, 1964]>"
LBN,ITA,0.07035962757098249,"<[1963, 1964]>"
LBN,NLD,0.39661437774393976,"<[1963, 1964]>"
LBN,USA,0.07912250473687872,"<[1963, 1964]>"
LBR,BEL,0.05571346014419077,"<[1963, 1964]>"
LBR,DEU,0.1725428359090704,"<[1963, 1964]>"
LBR,FRA,0.07792632364908643,"<[1963, 1964]>"
LBR,GBR,0.1346776667547109,"<[1963, 1964]>"
LBR,ITA,0.07774916893770205,"<[1963, 1964]>"
LBR,JPN,0.05416126363917973,"<[1963, 1964]>"
LBR,NLD,0.09028083518437045,"<[1963, 1964]>"
LBR,USA,0.31500335121956496,"<[1963, 1964]>"
LBY,DEU,0.2754347488182703,"<[1963, 1964]>"
LBY,FRA,0.08314800216361352,"<[1963, 1964]>"
LBY,GBR,0.30023374567293537,"<[1963, 1964]>"
LBY,ITA,0.12418550568054872,"<[1963, 1964]>"
LBY,NLD,0.0968757834522334,"<[1963, 1964]>"
LKA,AUS,0.051123389165945964,"<[1963, 1964]>"
LKA,CHN,0.059603484115726774,"<[1963, 1964]>"
LKA,GBR,0.29562748771778774,"<[1963, 1964]>"
LKA,IRQ,0.059841792401966486,"<[1963, 1964]>"
LKA,USA,0.08643268232439576,"<[1963, 1964]>"
LKA,ZAF,0.05161597684271694,"<[1963, 1964]>"
MAR,DEU,0.09939881802015846,"<[1963, 1964]>"
MAR,ESP,0.05355699572482591,"<[1963, 1964]>"
MAR,FRA,0.43222275955319545,"<[1963, 1964]>"
MAR,GBR,0.05856566095736751,"<[1963, 1964]>"
MAR,ITA,0.05273831751674503,"<[1963, 1964]>"
MDG,FRA,0.5430359967008066,"<[1963, 1964]>"
MDG,USA,0.17370004372306314,"<[1963, 1964]>"
MEX,DEU,0.0719722481847408,"<[1963, 1964]>"
MEX,JPN,0.12485469955497537,"<[1963, 1964]>"
MEX,USA,0.5482617626563621,"<[1963, 1964]>"
MLI,BFA,0.10485806614842706,"<[1963, 1964]>"
MLI,FRA,0.4276571649556406,"<[1963, 1964]>"
MLI,GHA,0.23516752150456202,"<[1963, 1964]>"
MLI,MEX,0.06339876901182602,"<[1963, 1964]>"
MLT,GBR,0.5484491727007123,"<[1963, 1964]>"
MLT,ITA,0.056532963476858974,"<[1963, 1964]>"
MLT,LBY,0.10204638183035473,"<[1963, 1964]>"
MLT,TUR,0.06147295563896404,"<[1963, 1964]>"
MMR,CHN,0.05230380776935687,"<[1963, 1964]>"
MMR,GBR,0.11305216444990625,"<[1963, 1964]>"
MMR,IDN,0.12598815492655202,"<[1963, 1964]>"
MMR,IND,0.07783239930804664,"<[1963, 1964]>"
MMR,JPN,0.07271508231565409,"<[1963, 1964]>"
